"","Common_Name","N2_1","N2_2","prg-1 disl-2_1","prg-1 disl-2_2","prg-1 disl-2_3","Fold_Change","padj"
"ZK1225.4","ZK1225.4",2.42408475874099,0.866664411800584,66.5486142065782,64.3992932870724,54.6870960032879,40.4667308263544,2.99217139961602e-08
"R12C12.9","R12C12.9",125.775828285603,195.142343122245,403.49318132624,333.229649375788,318.209578985172,2.16928710224041,2.99386483502105e-08
"K09E3.5","lido-5",114.423191019601,127.095167489447,34.5809806684626,31.7541819364786,39.5549153943935,-3.42373935248618,2.99924612009891e-08
"Y17G7B.14","arrd-8",25.3489473976921,23.2603000501016,125.711087712395,76.7703095346063,99.5338038030678,4.15923809060236,3.01663273909668e-08
"T01B11.7","oat-1",123.643356926822,150.826504592605,299.002661589874,246.342690611598,310.07069942304,2.06623550419311,3.03427129653193e-08
"W05G11.6","pck-1",3030.17668302274,3851.42670722787,5031.66578085239,4925.18167636242,5725.79928756237,1.51792037976474,3.06729142238584e-08
"C25A1.11","aha-1",612.462748878859,634.869573561636,442.491108791349,364.073362252297,374.279939013576,-1.58556254166442,3.09850590410158e-08
"T05C3.6","T05C3.6",169.414839274592,174.485946062037,319.430754869177,305.857015719448,323.900733055671,1.83852047272734,3.11092356216072e-08
"K02E7.9","btb-10",108.272429987357,133.734410802792,47.3779251912479,37.9144591456925,37.7895375746355,-2.96134207493663,3.1145916849475e-08
"F08B12.3","slo-2",275.941810362557,330.160282110021,533.450745995454,542.066518305833,477.962407549999,1.69967202869226,3.14450152278268e-08
"W01A8.1","plin-1",4422.83773165275,4314.31583922064,3316.51485702848,3469.27949218364,3139.35011721674,-1.32039498201703,3.15806300099516e-08
"F54F12.1","F54F12.1",6.09017269177494,4.36487800497388,51.8636601704595,48.9823460576754,58.3489990727879,10.3732683162161,3.16195106467404e-08
"T02G6.1","T02G6.1",28.7258632713021,38.2928727214363,0,0,0,-183.253571992928,3.18323961814171e-08
"ZK353.1","cyy-1",1253.37612153468,1126.56053768982,814.152648144474,833.739215181105,777.186337638867,-1.47007354939155,3.22783076675305e-08
"K08E7.5","K08E7.5",75.4198752372157,76.8688931177672,11.7333527790864,8.84553810193048,8.72810496424857,-7.87097575076752,3.23915663491018e-08
"F53H1.4","F53H1.4",2751.31561178729,2451.55212666158,1668.51029059612,1784.96961721171,1464.58155696151,-1.58637696868785,3.32762596892798e-08
"F59G1.5","ptp-2",2875.8376320693,2615.43023847992,2080.38647202257,2068.56775047239,1987.31072129306,-1.34112711833433,3.33659191808129e-08
"H28G03.6","mtm-5",1190.02357856419,1272.10823922228,905.399801169365,839.536377881527,904.290274199859,-1.39540670963365,3.33659191808129e-08
"K09C8.1","pbo-4",212.738973293575,244.598927403034,409.250520043048,399.276468779338,398.28889649018,1.75140539027767,3.37255869350301e-08
"T25B9.4","T25B9.4",10.9132916342084,0,79.4910619761402,58.2571201778541,52.7150155134234,13.119724789787,3.39635149018192e-08
"ZK858.4","mel-26",3268.82715433041,3189.26175427721,2466.05168609321,2481.33187072606,2233.26873424782,-1.34899222559501,3.40498886889525e-08
"Y48B6A.8","ace-3",144.42145824309,200.583458098909,42.7571312787162,58.2400940635737,61.9356558453154,-3.18623371121927,3.41077254250856e-08
"Y4C6B.6","gba-4",780.555292314599,778.264641796924,1028.02710005684,1125.45431601693,1133.34292061986,1.40590521698547,3.44632012211237e-08
"K02B12.3","sec-12",1680.03640999677,1479.22631155865,1193.80470019464,1094.52849989393,1103.93977290143,-1.39440546518815,3.48095747581395e-08
"ZC410.3","mans-4",1722.53878741363,1660.9733822695,1252.02320061835,1179.73116577871,1187.74116245374,-1.40156961056913,3.48618592499175e-08
"C01B10.5","hil-7",72.0838281627167,94.4402320318218,0,1.00236670820194,0,-205.945588678389,3.49466069881484e-08
"Y32H12A.2","thoc-5",2113.54052801279,1944.6312695639,1560.53062597436,1363.67363112646,1357.63583138422,-1.42057182141317,3.49574888516726e-08
"Y39B6A.12","bed-1",330.854219840501,338.781628746655,175.214533200749,204.770586887055,145.156914380501,-1.91618061316949,3.5181828499109e-08
"C50F4.13","his-35",366.075483135657,398.115210583931,608.587389411024,564.782817370591,725.682576938289,1.65196318546599,3.52378720529756e-08
"Y66H1A.6","hum-8",688.151542226901,756.854756288442,1114.09368717328,1121.52222925238,996.039800833411,1.48747191520262,3.53095516040924e-08
"Y54F10AL.2","smg-6",2334.83898630786,2273.49034696106,1676.65784872759,1756.25772780606,1532.40160411933,-1.3926564387451,3.53492611598785e-08
"F41G3.5","F41G3.5",0,0,82.0567287743261,74.7584772717013,75.0500395394431,412.786331867895,3.55049375155092e-08
"ZK616.61","ZK616.61",0,2.58060778858386,68.2406203315372,59.3888795954516,87.420241098945,48.5981521207931,3.56839808220406e-08
"B0218.6","clec-51",169.741389492067,217.102721026845,315.045216893329,394.430757936143,436.886600380675,1.96333507134213,3.57246213937691e-08
"K07E1.1","K07E1.1",104.893880552803,149.823523180242,286.150320961088,229.865373333267,339.912361185159,2.21798315351743,3.58660564538014e-08
"C05D2.3","basl-1",0,1.73287091699376,72.497220933559,81.7818719590802,77.3669236745594,76.9527240944094,3.60292913544909e-08
"F18A12.4","nep-8",3.64359471126252,1.738558827478,71.6381578044059,40.8597484979031,43.9864399581769,20.3901620155729,3.65037597669768e-08
"C01G5.6","ddi-1",2647.16087158762,2477.51303684859,1982.21788167796,1876.72671599974,1915.35419178957,-1.33014359304719,3.65037597669768e-08
"D1014.3","snap-1",2286.65851668677,2085.3506053009,1607.71283597483,1674.45298761529,1648.98857338999,-1.32823456926794,3.65462588710216e-08
"H20E11.1","H20E11.1",170.961111962934,183.732229343868,404.98524946421,304.799893840928,330.681536914816,1.95016747549096,3.65844944554778e-08
"Y50D4C.3","Y50D4C.3",1138.35238633682,1049.76829439112,754.697220647711,811.28126345427,732.033421452198,-1.42670239083904,3.66211327490737e-08
"Y5F2A.2","ttr-17",435.651164253964,478.012647243443,813.394969202545,676.121990393631,828.662293521212,1.68850388186115,3.67213335345601e-08
"F10F2.8","clec-153",0,1.73575002180343,75.54828375245,86.8597996851865,77.0494090748208,79.5231083984149,3.68705832353697e-08
"F46G10.1","F46G10.1",353.237883754444,351.557683546534,544.885704004055,550.63882048587,588.688174980061,1.5931470607994,3.69057186303077e-08
"F56E10.4","rps-27",3810.67758579798,3255.50891916015,4951.70764974712,5023.1775301256,6227.53999052583,1.52882958813704,3.6922233277807e-08
"C02F5.5","C02F5.5",0,1.67527321515184,74.9736823027032,81.3357499140558,67.8877626406783,76.7251056534384,3.70055754193175e-08
"F46F5.6","msrp-3",0,0,70.9122417184956,69.5581027365104,72.6332396620493,404.343865312868,3.7084837024737e-08
"C27B7.4","rad-26",5400.37791499291,5095.84281777198,4172.56976433322,4080.61926910121,3767.43570190706,-1.30948446672921,3.7084837024737e-08
"C43F9.6","nkb-2",0,0.861974205742451,170.309293664406,115.652771698394,166.294720985599,298.1028680703,3.71142768223024e-08
"F26D10.13","F26D10.13",7.03092405598646,0,55.0186341856438,52.6480189159819,92.9917300304548,21.6432758057356,3.71620677958829e-08
"W06H12.1","ztf-6",448.119304837016,468.350029443261,269.99728748102,267.887193752495,250.54654441454,-1.74551510519853,3.74497689197123e-08
"K06B4.12","twk-34",67.9174613748159,109.301436586714,234.534971255728,190.090227426111,245.524871120038,2.487795381297,3.75252531979055e-08
"ZC116.3","cubn-1",647.068247707012,765.620312443866,1167.21594955065,1005.33870797781,1162.69481108019,1.57002189788252,3.76168170084835e-08
"C11H1.3","C11H1.3",579.456275812811,541.802416419571,335.771525829368,319.933305692865,372.204277907289,-1.63302493016535,3.7880513496632e-08
"T08D10.1","nfya-1",386.367655985787,388.728355538529,255.116688696502,200.401339250484,221.203671204914,-1.71777214867332,3.79404123314164e-08
"C27H6.1","unc-41",375.998029667716,452.090463938179,220.246162166706,235.776723443159,229.74549109561,-1.81803856844221,3.83972160294701e-08
"VW06B3R.1","ucr-2.1",1352.8984252897,1582.63594464601,2145.57741199199,1993.13133483085,2308.43002420116,1.46179943514601,3.84921536884773e-08
"H26D21.2","msh-2",4380.68289597229,3966.61207777528,3324.00816417319,3237.63028782974,3161.73356824376,-1.2866194029855,3.87230904261541e-08
"T02E1.6","T02E1.6",0,0,83.5915300331096,70.8007265498226,68.9208421033515,400.663329748368,3.89725428748585e-08
"T27A10.7","cgr-1",130.458336012633,206.109571785049,405.09042070618,335.66427808613,364.650676369837,2.16788601600502,3.89741861295949e-08
"R04B5.4","nhr-12",379.139822383486,406.553400346861,236.089843969098,208.738140989617,241.806410215632,-1.71797064073136,3.91902560156403e-08
"C03H5.5","C03H5.5",122.493992836722,155.277437690649,296.150090822911,289.223303019299,258.694787578584,2.00949028908793,3.9804461547848e-08
"K11D9.3","K11D9.3",175.614322165857,145.439565520273,327.570238488002,272.999544778306,335.637823649667,1.95657907010478,4.03242864011602e-08
"C03F11.4","C03F11.4",72.491854082728,53.4839165336395,167.413704149713,166.797412599759,151.664002238318,2.60022528167007,4.07987001882929e-08
"ZC455.6","ugt-5",157.069404043078,176.263956884107,315.840262300264,349.394489986943,352.987418780217,2.03031656777696,4.09414458023821e-08
"F16B12.4","F16B12.4",270.110758660811,229.043432981708,122.175217261491,126.12348459258,132.806087599834,-1.95670214071108,4.09773879945532e-08
"F44B9.8","F44B9.8",3527.6756538942,3127.06879963743,2635.32995366752,2279.45007285465,2376.92662546778,-1.36765301119636,4.10616858078301e-08
"M88.6","pan-1",429.588694414217,479.240150671879,671.990101088196,668.323402473983,695.847366120943,1.4887155034254,4.11401991176282e-08
"M7.2","klc-1",5293.91926492513,5011.52901005947,4038.42639567618,4008.16167565237,4140.04894076045,-1.2677955646856,4.11420738551106e-08
"T23B3.5","T23B3.5",0,0,83.2973873805644,81.1626890292833,74.9920369788679,431.761923188988,4.12269684640493e-08
"R09E10.1","R09E10.1",6.01396315029553,5.14217584473031,50.3307697371416,57.3875809199415,63.9973136146071,10.3585245330762,4.13160342077545e-08
"EEED8.2","EEED8.2",137.162531758931,149.192882526736,29.6143829523515,23.5674979718876,61.9846231175975,-3.72165409797372,4.16738467568685e-08
"F15E6.4","F15E6.4",265.277165507341,303.039616458776,519.772149673677,465.297244389298,720.725886184001,1.98897831306707,4.23546921897711e-08
"C30G12.7","puf-8",4346.35729227806,4048.07539749948,3266.59646548146,3414.89077662104,3163.0557318559,-1.27834852976401,4.25574238361896e-08
"H27M09.5","H27M09.5",4.82363353040371,0,52.4187505338203,52.2204748275109,54.7484635759037,25.7804381635237,4.35163559579091e-08
"C27A12.7","ari-1.2",2518.49957807708,2286.52177450035,1791.89225829125,1860.79845773913,1706.77320615949,-1.34361627848122,4.35388668578529e-08
"F09D1.1","usp-39",1689.2605891912,1687.00262869039,1293.58345720915,1137.23902584425,997.767526271536,-1.47762692312419,4.3791446392766e-08
"Y53G8AL.1","Y53G8AL.1",32.8765251900594,27.0496064673476,111.676753290789,127.572468507386,91.796232369564,3.70812090884478,4.3791446392766e-08
"F52D2.6","F52D2.6",615.345905470447,636.650238958454,359.574196914725,442.10878700314,376.333587724439,-1.59614662733047,4.55117745251452e-08
"F46F3.4","ape-1",5397.4593944584,4909.33161354031,4019.80128638719,4120.96907019773,3981.70370786234,-1.27437722742762,4.55790471676621e-08
"C27H6.9","C27H6.9",854.599184001064,830.491130456167,576.003071036823,501.224771864237,597.843985153348,-1.50750721565482,4.56055524949032e-08
"C47E12.11","C47E12.11",2.44511803858373,0,103.295550012169,61.0331601055188,66.6597935748819,75.0629277220903,4.64982197694571e-08
"F52F10.4","oac-32",3.64422809818893,6.08651155864101,70.6534808744694,57.2002122963401,44.8940132877989,11.4860401485019,4.65231978870919e-08
"K09A11.1","K09A11.1",383.496113094281,353.395943603957,214.775493623064,215.592376056487,217.733017662705,-1.70191943424827,4.65361220054934e-08
"F53H4.6","F53H4.6",208.062542238809,214.415434365248,115.592894784995,103.105652756864,91.1147784700771,-2.04947832052368,4.65423706402984e-08
"T22H6.6","gei-3",285.585194776966,311.393129635755,578.36642170878,751.811468677467,490.513814174585,2.02939898181832,4.65691792805587e-08
"C11G6.1","taf-3",490.863867895396,610.032848636909,272.147742158986,333.259663276013,304.3629405518,-1.817752836807,4.7210498955457e-08
"C25F9.5","C25F9.5",87.4781654173699,146.117285626869,271.711077959691,275.768525213712,242.073077411671,2.21977564733018,4.72601721915752e-08
"C18E9.9","C18E9.9",134.403324982052,151.560373225764,310.488588871244,273.132881085136,280.989728281342,2.00872780176217,4.76763559971652e-08
"F39B2.6","rps-26",12051.0503341458,10757.8076364787,16556.8145049057,15699.7841200357,21253.1672075885,1.56409407482377,4.76763559971652e-08
"K09F5.2","vit-1",16443.8986182125,12962.32607935,30924.5279250314,46926.3614946644,34808.0648688149,2.55418863593005,4.77708012394946e-08
"T23B12.1","phf-30",719.09649057866,690.631067885117,459.815680409414,446.501057960499,462.668497450617,-1.54332203036129,4.84668215725028e-08
"R10E12.2","R10E12.2",383.075123076799,404.697987758661,232.833325123305,234.319586967533,235.432085940764,-1.68404998823992,4.8999495853327e-08
"T25G12.6","T25G12.6",124.070736534882,159.434575692828,312.820404746847,307.307142466403,282.014084304077,2.10605011446934,4.91397171402636e-08
"M176.4","M176.4",184.303419566487,208.449331486201,360.652237311345,338.70150252902,339.791526606238,1.75638110705968,4.97396613338412e-08
"ZK617.1","unc-22",9388.599277975,13308.2409065831,23185.4619138607,29269.5085801956,22817.7184749671,2.21069063325537,4.97815819679023e-08
"T12G3.4","T12G3.4",1057.73608350107,1035.11828545807,750.952358206615,775.227713349165,726.204213827317,-1.39347397318631,5.03793509831077e-08
"C47D12.4","C47D12.4",55.3136662368814,57.3986708426334,11.8398613713382,6.14918810171778,11.6473157582604,-5.68827171070735,5.07248057003856e-08
"C25B8.4","clec-266",315.12563975994,349.993352179205,118.893982300689,134.674330846569,172.513510334258,-2.34594405978044,5.09034944484281e-08
"F53A9.10","tnt-2",753.38198882414,936.230624352759,2037.24629551228,3314.23157022024,2082.57491226634,2.93139500557492,5.10407609769786e-08
"F16A11.2","rtcb-1",1389.85886788168,1233.66969526587,959.286922771031,956.871958579663,898.453919687506,-1.39566872203393,5.12650233292097e-08
"ZK856.18","ZK856.18",1.20294951292428,0.857191661479566,81.9198763004211,67.6325754335227,69.7818083827284,72.9328244344334,5.13671019011496e-08
"B0414.7","mtk-1",6526.7478514309,5987.74616338269,4860.35094389229,4913.68565719769,4528.71480980762,-1.31201561863182,5.16978390180738e-08
"C44H9.4","C44H9.4",165.59112666047,142.216983912592,257.243480295227,332.715486352152,307.903397401044,1.95403281325791,5.21198221228527e-08
"C26E6.7","eri-9",2209.98059690274,2150.49597892176,1583.64689131925,1657.0934716152,1560.12194922319,-1.36216160494835,5.2626931877895e-08
"Y46G5A.22","Y46G5A.22",3.86424201581505,0.917141670462247,71.0038406748805,48.8179696125862,55.6068213797984,26.8398797788978,5.28607905385847e-08
"M03A1.7","dao-2",225.413329043203,313.858739270804,99.1366910742616,63.0237502300634,89.8311122047889,-3.21519120302074,5.28808937943249e-08
"ZK973.3","pdp-1",2346.8541019936,2268.59085848692,1778.82174544943,1808.12378313389,1578.88508590851,-1.34005418604573,5.33194957664733e-08
"T09A5.4","T09A5.4",152.78442898216,131.162595210431,39.4816043260399,39.963889369784,65.8894501301338,-2.91773945592043,5.35935812344065e-08
"ZK909.4","ces-2",53.6780541213094,56.7348226244708,1.95993852660152,6.16425486298354,6.99925678469433,-11.0006792448252,5.37483991820363e-08
"F39H2.2","sig-7",1999.28808284126,1798.88441529873,1477.48778518873,1385.99742091167,1388.62843317513,-1.33782079094496,5.44681271954106e-08
"ZK484.7","ZK484.7",0,0,65.2837046206126,76.791413183184,70.0813421463113,377.335607219227,5.45556938593144e-08
"Y39G8B.2","Y39G8B.2",273.715799495559,309.651927892939,153.288133140865,132.091049149998,149.888823548324,-2.01388800244265,5.4778097490299e-08
"W02B12.4","cest-15",65.5414425458669,93.7911670361552,188.940535876766,207.410334733055,184.810652700812,2.40138922929053,5.50759233883422e-08
"C09H10.9","C09H10.9",2.41446905314349,2.58492071524596,53.4572449553414,54.248936319899,59.3119832712367,22.1733463063346,5.51084670868487e-08
"ZK354.8","ZK354.8",1.21120900818142,6.06053724765559,40.700259095303,58.2795738684934,52.9336323152564,12.81326966731,5.53334976629772e-08
"K02F3.6","ceeh-1",201.867174873227,244.301775314896,401.362766351532,441.993318170241,406.576193401856,1.85811463529967,5.59687698242781e-08
"R10D12.9","swt-6",70.4786925111699,95.0360491873018,205.062159259162,202.307049425203,177.038266116891,2.32896981325349,5.6115588090368e-08
"K10C9.7","K10C9.7",1.20059092068478,3.41896597871052,63.0625551999416,33.837145219815,72.2402634501836,22.9445573418645,5.62432143755415e-08
"C32D5.5","set-4",1131.37006901429,1113.48389471047,787.259655118308,731.784974619537,768.139288356754,-1.47170670547867,5.64462829452006e-08
"F28D1.2","atz-1",277.313712225099,241.863028111281,104.440105078371,129.199667143619,97.6515349998777,-2.34818070613665,5.65278423337639e-08
"F31C3.5","psf-2",1049.51091366736,948.031273667647,525.58642834659,546.44554830135,674.496184109168,-1.71447676833935,5.68324941295579e-08
"M117.4","M117.4",0,3.47649611742899,48.7487754899845,68.44295026761,45.8784313970767,27.3246699252158,5.68411854205202e-08
"D1043.1","ints-7",3541.51600862025,3443.99903966717,2727.12728529779,2703.31646963993,2411.84305984828,-1.33614857974655,5.78211840347659e-08
"T08B1.1","T08B1.1",730.452449187341,846.362815843901,1088.62746998659,1124.01084374759,1147.60458448203,1.41584229744705,5.78853854592085e-08
"ZK593.8","fic-1",1943.72984531426,1830.72859177953,1414.17044802097,1412.79066165074,1421.0049784822,-1.33152306341806,5.89647317113528e-08
